43784;Latifah;gentle, kind, friendly;Female;Arabic;12000
43785;Latimer;Interprets Latin;Male;English;9000
43786;Latimer;interprets Latin;Male;French;9000
43787;Latisha;Modern form of medieval name Letitia. Joyful:happy.;Female;English;9000
43788;Latoya;Victorious one. Derived from Victoria. Singer LaToya Jackson.;Female;Spanish;24000
43789;Laudegrance;father of Guinevere;Male;Arthurian;0
43790;Laudegrance;Father of Guinevere;Male;Arthurian Legend;0
43791;Laudine;a widow;Female;Arthurian;80
43792;Laudine;A widow;Female;Arthurian Legend;80
43793;Laughlin;Servant;Male;Irish;15000
43794;Launcelot;Knight of Arthur and lover of Guinevere;Male;Arthurian Legend;112
43795;Launcelot;knight of Arthur, lover of Guinevere;Male;Arthurian;112
43796;Launcelot;Servant;Male;French;112
43797;Launder;From the grassy plain;Male;English;494
43798;Launfal;a knight;Male;Arthurian;7
43799;Launfal;A knight;Male;Arthurian Legend;7
43800;Laura;Crowned with laurels;Female;Spanish;1000000
43801;Laura;laurel;Female;Romanian;1000000
43802;Laura;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;1000000
43803;Lauraine;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;820
43804;Lauraine;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Male;English;820
43805;Laural;The laurel tree or sweet bay tree symbolic of honor and victory.;Female;English;1000
43806;Lauralee;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;2000
43807;Lauralyn;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;242
43808;Laurana;The laurel tree or sweet bay tree symbolic of honor and victory.;Female;Spanish;485
43809;Laureano;From the place of laurel trees.;Male;English;10000
43810;Laureen;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;6000
43811;Laurel;Laurel;Female;French;79000
43812;Laurel;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;79000
43813;Laurelai;Variant of Lorelei. Temptress.;Female;Unknown;26
43814;Laurelei;Alternative spelling: Lorelei.;Female;German;67
43815;Laurelle;The laurel tree or sweet bay tree symbolic of honor and victory.;Female;English;874
43816;Laurelynn;Beautiful;Female;American;17
43817;Lauren;Laurel;Female;French;568000
43818;Lauren;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants. From Laurentium: the place of the laurel trees: place of honor and victory. Twentieth century feminine of Lawrence.;Female;English;568000
43819;Laurena;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;2000
43820;Laurence;From the place of laurel trees.;Male;English;66000
43821;Laurencia;Crowned with laurels;Female;Spanish;1000
43822;Laurene;Laurel;Female;French;4000
43823;Laurene;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;4000
43824;Laurenne;From Laurentium: the place of the laurel trees: place of honor and victory. Feminine of Lawrence.;Female;English;290
43825;Laurent;From the place of the laurel trees.;Male;French;132000
43826;Laurentia;From Laurentium: the place of the laurel trees: place of honor and victory. Feminine of Lawrence dating from time of the Romans.;Female;English;1000
43827;Laurentiu;laurel;Male;Romanian;10000
43828;Laurenz;From the place of the laurel trees.;Male;German;3000
43829;Lauretta;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;5000
43830;Laurette;little angel;Female;French;3000
43831;Laurette;Little laurel: The laurel tree or sweet bay tree symbolic of honor and victory.;Female;French;3000
43832;Laurian;From the place of laurel trees.;Male;English;1000
43833;Lauriano;From the place of laurel trees.;Male;English;1000
43834;Laurie;The laurel tree or sweet bay tree symbolic of honor and victory. Old name with many variants.;Female;English;117000
43835;Lauriel;The laurel tree or sweet bay tree symbolic of honor and victory.;Female;English;299
43836;Laurinda;The laurel tree or sweet bay tree symbolic of honor and victory.;Female;Spanish;2000
43837;Laurita;The laurel tree or sweet bay tree symbolic of honor and victory.;Female;Spanish;14000
43838;Lauryn;From Laurentium: the place of the laurel trees: place of honor and victory. Feminine of Lawrence.;Female;English;14000
43839;Lausanne;Lake Geneva;Female;Arthurian;82000
43840;Lausanne;Lake Geneva;Female;Arthurian Legend;82000
43841;Lavan;White;Male;Hebrew;4000
43842;Lavena;Joy;Female;Celtic;664
43843;Lavern;Woodland.;Female;French;3000
43844;Laverna;born in the spring;Female;French;1000
43845;Laverne;Woodland.;Female;French;10000
43846;Lavernia;Born in the spring;Female;French;255
43847;Lavina;Derived from the Roman given name Levinia.;Female;Spanish;6000
43848;Lavinia;Derived from the Roman given name Levinia.;Female;Spanish;23000
43849;Lavinia;woman of Rome;Female;Romanian;23000
43850;Lavy;Lion cub.;Male;Jewish;2000
43851;Law;From the hill;Male;English;2000000
43852;Lawe;From the hill;Male;English;1000
43853;Lawford;From the ford at the hill;Male;English;1000
43854;Lawler;mumbles;Male;Gaelic;12000
43855;Lawley;From the hill meadow;Male;English;7000
43856;Lawly;From the hill meadow;Male;English;90
43857;Lawrence;A modern English form of Laurence and the preferred form in America.;Male;English;471000
43858;Lawson;Son of Law or Lawrence;Male;English;106000
43859;Lawton;From the hillside farm;Male;English;31000
43860;Lay;From the meadow farm;Male;English;125000
43861;Layacna;Unisexual name meaning &quot,his/her sail.&quot,;Female;Chamoru;0
43862;Layacna;Unisexual name meaning &quot,his/her sail.&quot,;Male;Chamoru;0
43863;Laycie;Derived from Lacey which is a French Nobleman's surname brought to British Isles after Norman conquest.;Female;English;111
43864;Laycie;Derived from Lacey which is a French Nobleman's surname brought to British Isles after Norman conquest.;Female;French;111
43865;Layden;"""Strong, someone very loved.""";Male;Unknown;2000
43866;Layken;Variant of Laken.;Male;English;192
43867;Layla;;Female;Unknown;50000
43868;Layla;born at night;Female;Egyptian;50000
43869;Layla;born at night;Female;Hindi;50000
43870;Layla;born during the night;Female;Arabic;50000
43871;Layla;Swahili and Muslim name meaning &quot,born at night.&quot,;Female;African;50000
43872;Laylah;;Female;Unknown;734
43873;Laylie;Nightfall;Female;Hebrew;87
43874;Layne;Path: roadway.;Male;English;24000
43875;Layth;The Lion/Courage;Male;Arabic;1000
43876;Layton;From the meadow farm;Male;English;27000
43877;Lazar;God will help;Male;Hebrew;34000
43878;Lazaro;Help of God;Male;Spanish;46000
43879;Lazarus;God will help;Male;Hebrew;14000
43880;Laziz;sweet, pleasant;Male;Arabian;5000
43881;Lazzaro;God will help;Male;Hebrew;6000
43882;Le;pear, tears, shyness;Female;Vietnamese;1000000
43883;Lea;Derived from Hebrew Leah who was Jacob's first wife.;Female;Spanish;181000
43884;Lea;Meadow;Female;English;181000
43885;Lea;mythological goddess of canoe builders;Female;Hawaiian;181000
43886;Lea;tired;Female;Hebrew;181000
43887;Leachlainn;Servant;Male;Irish;1
43888;Leah;Meadow;Female;English;157000
43889;Leah;Tired;Female;Hebrew;157000
43890;Leal;Faithful;Male;French;117000
43891;Leal;loyal;Male;English;117000
43892;Leala;Loyal;Female;French;556
43893;Leala;Loyal: faithful.;Female;Spanish;556
43894;Lealia;Loyal;Female;French;38
43895;Leaman;Unknown;Male;Unknown;2000
43896;Lean;Serves John;Male;Scottish;156000
43897;Leana;Derived from an Irish Gaelic of Helen: (light:beautiful woman): variant of Liana: (youthful:bond).;Female;English;6000
43898;Leana;Serves John;Female;Scottish;6000
43899;Leander;Form of Leander. Lionlike man.;Male;English;13000
43900;Leander;lion;Male;Greek;13000
43901;Leandra;Like a lioness.;Female;"""latin,greek""";14000
43902;Leandre;Form of Leander. Lionlike man.;Male;French;2000
43903;Leandro;Lion;Male;Spanish;171000
43904;Leane;Serves John;Male;Scottish;3000
43905;Leanian;reward;Male;Anglo;3
43906;Leanian;Reward;Male;Anglo-Saxon;3
43907;Leann;Derived from an Irish Gaelic of Helen: (light:beautiful woman): variant of Liana: (youthful:bond).;Female;English;21000
43908;Leanna;Derived from an Irish Gaelic of Helen: (light:beautiful woman): variant of Liana: (youthful:bond).;Female;English;14000
43909;Leanne;Derived from an Irish Gaelic of Helen: (light:beautiful woman): variant of Liana: (youthful:bond).;Female;English;68000
43910;Lea-Que;;Male;German;3
43911;Lear;myth name;Male;English;33000
43912;Lear;Shakespearian king;Male;English;33000
43913;Leary;Cattle keeper;Male;Irish;34000
43914;Leathan;River;Male;Scottish;36
43915;Leathlobhair;Leper;Male;Irish;11
43916;Leax;salmon;Male;Anglo;426
43917;Leax;Salmon;Male;Anglo-Saxon;426
43918;Leb;Heart;Male;Hebrew;6000
43919;Lebna;Ethiopian name meaning &quot,heart&quot, or &quot,soul.&quot,;Male;African;49
43920;Lecia;Derived from Alicia: (sweet: honest: truth) and Felecia: (happy);Female;English;2000
43921;Leda;myth name (mother of Helen);Female;Greek;12000
43922;Lee;Healer;Male;Celtic;2000000
43923;Lee;Meadow. Surname or given name.;Female;English;2000000
43924;Lee;Poetic;Male;Irish;2000000
43925;Lee;shelter;Male;English;2000000
43926;Lee;Shelter: Surname frequently used in the American south as a given name in honor of the Confederate general Robert E. Lee.;Male;English;2000000
43927;Lee;"Unisexual name meaning ""plum""";Female;Chinese;2000000
43928;Lee;Unisexual name meaning &quot,plum&quot,;Male;Chinese;2000000
43929;Lee, Leigh;healer;Male;Celtic;57
43930;Leeann;Derived from an Irish Gaelic of Helen: (light:beautiful woman): variant of Liana: (youthful:bond).;Female;English;16000
43931;Leeanne;Derived from an Irish Gaelic of Helen: (light:beautiful woman): variant of Liana: (youthful:bond).;Female;English;7000
43932;Leela;play MADHUR;Female;Hindi;12000
43933;Leeland;Pasture ground.;Male;English;634
43934;Leena;wet meadow.;Female;Irish;26000
43935;Leeroy;The king.;Male;French;5000
43936;Leesa;"""Variant of Lisa, Lise, Lisetta: A familiar form of Elisabeth: Consecrated to God""";Female;Hebrew;6000
43937;Legarre;Reference to the Virgin Mary;Female;Spanish;119
43938;Legaya;(pronounced;Female;Philippines;11
43939;Legget;Delegate;Male;French;249
43940;Lei;flower bud;Female;Chinese;51000
43941;Lei;thunder;Male;Chinese;51000
43942;Leia;child of heaven, heavenly flowers;Female;Hawaiian;20000
43943;Leia;Meadow;Female;English;20000
43944;Leianna;Derived from an Irish Gaelic of Helen: (light:beautiful woman): variant of Liana: (youthful:bond).;Female;English;176
43945;Leicester;From Leicester;Male;English;154000
43946;Leigb;Meadow;Female;English;4
43947;Leigh;From the meadow;Male;English;165000
43948;Leigh;Healer;Male;Celtic;165000
43949;Leigh;meadow;Female;English;165000
43950;Leigh;Meadow. Surname or given name.;Female;English;165000
43951;Leigh Ann;Beautiful woman;Female;American;8000
43952;Leigh-Ann;In the meadow praying.;Female;Hebrew;8000
43953;Leighanne;;Female;American;2000
43954;Leighton;from the meadow farm;Male;English;42000
43955;Leiko;arrogant;Female;Japanese;766
43956;Leil;night;Male;Arabian;816
43957;Leil;Swahili and Muslim name meaning &quot,born at night.&quot,;Female;African;816
43958;Leila;Born at night.;Female;Arabic;86000
43959;Leila;Name of a saint;Female;Irish;86000
43960;Leilah;Born at night.;Female;Arabic;1000
43961;Leilana;Heavenly child.;Female;Hawaiian;135
43962;Leilani;"""Heavenly flower, Heavenly child""";Male;Hawaiian;12000
43963;Leilani;heavenly flower child;Female;Hawaiian;12000
43964;Leilanie;Flower of heaven.;Female;Hawaiin;508
43965;Leilany;Heavenly Flower. Alternate Spelling: Leilani.;Female;Unknown;635
43966;Leiloni;Heavenly Child. Flower.;Female;Unknown;88
43967;Leira;Reference to the Virgin Mary;Female;Spanish;3000
43968;Leisha;;Female;Unknown;3000
43969;Leith;Meadow;Male;Celtic;8000
43970;Leith;River;Male;Scottish;8000
43971;Leitis;happy;Female;Gaelic;171
43972;Leksi;defender of man;Male;Greek;949
43973;Lela;Born at night.;Female;Arabic;32000
43974;Lela;loyalty;Female;French;32000
43975;Leland;from the meadow land;Male;English;17000
43976;Leland;From the meadow land Pasture ground.;Male;English;17000
43977;Lele;Loyal;Male;English;25000
43978;Lelia;well-spoken;Female;Greek;6000
43979;Lema;Amharic of Ethiopia name meaning &quot,cultivated, developed.&quot,;Male;African;15000
43980;Leman;From the valley;Male;English;32000
43981;Lemuel;Dedicated to God;Male;Hebrew;6000
43982;Lemuela;devoted to God;Female;Hebrew;37
43983;Len;Abbreviation of Leonard.;Male;English;62000
43984;Len;Flute (Hopi);Male;Native American;62000
43985;Lena;Name suffix.;Female;English;503000
43986;Lenae;Light.;Female;Unknown;1000
43987;Lenard;Lion-bold.;Male;French;6000
43988;Lenard;Lion-bold.;Male;German;6000
43989;Lenci;light;Female;Hungarian;1000
43990;Lendall;From the linden tree dell.;Male;English;58
43991;Lendell;From the linden tree dell.;Male;English;216
43992;Lenee;Pronounced just like Renee but with the L.;Female;Unknown;1000
43993;Leng;Long;Male;Anglo-Saxon;17000
43994;Lenmana;Flute girl (Hopi);Female;Native American;3
43995;Lenmana;Hopi name meaning &quot,flute girl.&quot, LEQUOIA;Female;Native;3
43996;Lenn;Abbreviation of Leonard.;Male;English;3000
43997;Lennard;Lion-bold.;Male;French;4000
43998;Lennard;Lion-bold.;Male;German;4000
43999;Lennell;Abbreviation of Leonard.;Male;English;86
44000;Lennie;Abbreviation of Leonard.;Male;English;5000
44001;Lenno;Man;Male;Native American;818
44002;Lennon;little cloak;Male;Gaelic;27000
44003;Lennon;Surname.;Male;Irish;27000
44004;Lennox;lives near the place abounding in elm trees;Male;Gaelic;17000
44005;Lennox;Surname and clan name. Lennox: a Scottish nobleman: appears in Shakespeare's Macbeth.;Male;Scottish;17000
44006;Lenny;Abbreviation of Leonard.;Male;English;38000
44007;Lenora;Shining light. Variant of Eleanor.;Female;English;6000
44008;Lenore;;Female;Unknown;8000
44009;Lenuta;mild;Female;Romanian;4000
44010;Leo;Lion.;Male;English;826000
44011;Leocadie;Lion;Male;French;188
44012;Leod;Ugly;Male;Scottish;926
44013;Leoda;Of the people;Female;German;98
44014;Leodegan;Father of Guinevere;Male;Arthurian Legend;0
44015;Leodegan;Guinevere's father;Male;Arthurian;0
44016;Leodegrance;Lion;Male;French;4
44017;Leodegraunce;Father of Guinevere;Male;Arthurian Legend;2
44018;Leof;beloved;Male;Anglo;198
44019;Leof;Beloved;Male;Anglo-Saxon;198
44020;Leola;lion;Female;Italian;3000
44021;Leola;Loyal: faithful.;Female;French;3000
44022;Leoma;Bright;Female;English;935
44023;Leon;lion;Male;French;804000
44024;Leon;Lion;Male;Spanish;804000
44025;Leon;Lion. The lion is a figure in art and religious symbolism of many cultures: symbolizing kingliness and grandeur and courage.;Male;French;804000
44026;Leon;Lion. The lion is a figure in art and religious symbolism of many cultures: symbolizing kingliness and grandeur and courage.;Male;German;804000
44027;Leona;lion;Female;French;36000
44028;Leona;Lion: lioness. Feminine of Leon.;Female;French;36000
44029;Leonard;Lion-bold.;Male;French;303000
44030;Leonard;Lion-bold.;Male;German;303000
44031;Leonarda;Lion;Female;French;3000
44032;Leonardo;Lion-bold. Leonardo da Vinci is considered by many to be the most brilliant and creative men who ever lived.;Male;Spanish;478000
44033;Leonce;Lion;Male;French;1000
44034;Leonda;Lion: lioness. Feminine of Leon.;Female;French;199
44035;Leondra;Lion: lioness. Feminine of Leon.;Female;French;384
44036;Leondrea;Lion: lioness. Feminine of Leon.;Female;French;27
44037;Leone;Lion;Female;French;65000
44038;Leone;Lion;Male;French;65000
44039;Leonel;Young lion.;Male;Spanish;53000
44040;Leonela;Lion: lioness. Feminine of Leon.;Female;French;6000
44041;Leonelle;Lion;Female;French;187
44042;Leonides;Lion;Male;Spanish;1000
44043;Leonie;Lion;Female;French;24000
44044;Leonor;Spanish form of Eleanor light;Female;Spanish;28000
44045;Leonora;light;Female;Italian;9000
44046;Leonora;Spanish form of Eleanor light;Female;Spanish;9000
44047;Leonora;Variant of Helen. In mythology the abduction of Zeus's mortal daughter Helen sparked the Trojan War.;Female;English;9000
44048;Leonore;Shining light. Variant of Eleanor.;Female;French;2000
44049;Leonore;Shining light. Variant of Eleanor.;Female;German;2000
44050;Leonore;Shining light. Variant of Eleanor.;Male;French;2000
44051;Leontina;Feminine of Leon. Shining light.;Female;French;938
44052;Leontyne;Feminine of Leon. Shining light. Opera star Leontyne Price.;Female;English;246
44053;Leopold;A bold man.;Male;English;25000
44054;Leopold;Prince of the people;Male;German;25000
44055;Leopolda;Of the people;Female;German;261
44056;Leopoldina;Of the people;Female;German;3000
44057;Leopoldine;Of the people;Female;German;338
44058;Leopoldo;A bold man.;Male;Spanish;31000
44059;Leopoldo;Prince of the people;Male;German;31000
44060;Leota;Of the people;Female;German;2000
44061;Leotie;Flower of the prairie;Female;Native American;54
44062;Leppa;legend name;Female;Finnish;211
44063;Lera;Reference to the Virgin Mary;Female;Spanish;145000
44064;Leroi;The king.;Male;French;2000
44065;Leron;The circle.;Male;French;2000
44066;Leroux;The red-haired one.;Male;French;12000
44067;Leroy;regal;Male;French;75000
44068;Leroy;The king.;Male;French;75000
44069;Lesham;Precious;Female;Hebrew;24
44070;Leshanti;;Female;Unknown;9
44071;Leslee;Derived from name of a prominent Scottish clan Leslie.;Female;Scottish;4000
44072;Lesley;From the gray fortress;Female;Celtic;88000
44073;Lesley;From the gray fortress;Male;Celtic;88000
44074;Leslie;Dwells at the gray fortress;Female;Scottish;251000
44075;Leslie;From Leslie;Male;Scottish;251000
44076;Leslie;From the gray fortress;Female;Celtic;251000
44077;Leslie;from the gray fortress;Female;Gaelic;251000
44078;Leslie;From the gray fortress;Male;Celtic;251000
44079;Leslie;from the gray fortress;Male;Gaelic;251000
44080;Leslie, Lesley;from the gray fortress;Female;Celtic;12
44081;Lester;Fortified place.;Male;English;65000
44082;Leta;Swahili name meaning &quot,bring.&quot,;Female;African;8000
44083;Lethe;myth name (river of oblivion);Female;Greek;1000
44084;Lethe;myth name (river of oblivion);Male;Greek;1000
44085;Lethia;forgetful;Female;Greek;235
44086;Letitia;Happy;Female;Spanish;7000
44087;Letitia;Modern form of medieval name Letitia. Joyful:happy.;Female;English;7000
44088;Letitia;Modern form of medieval name Letitia. Joyful:happy.;Male;English;7000
44089;Letizia;glad;Female;Italian;15000
44090;Letje;Tiny and womanly;Female;French;28
44091;Letya;Tiny and womanly;Female;French;53
44092;Leucippe;myth name (mother of Teuthras);Female;Greek;3
44093;Leucothea;myth name (a sea nymph);Female;Greek;31
44094;Lev;lion;Male;Czechoslovakian;67000
44095;Lev;United;Male;Hebrew;67000
44096;Levane;the elm tree;Female;Irish;166
44097;Levene;Issh;Female;English;2000
44098;Leveret;Young rabbit;Male;French;240
44099;Leverett;Young rabbit;Male;French;2000
44100;Leverton;From the rush farm;Male;English;1000
44101;Levey;United;Male;Hebrew;3000
44102;Levi;Joined. Levi: third ' of Jacob's 12 sons: became father of the tribe that was assigned priestly duties.;Male;Hebrew;165000
44103;Levi;united;Male;Hebrew;165000
44104;Levia;Join;Female;Hebrew;999
44105;Levina;Derived from the Roman given name Levinia.;Female;Spanish;15000
44106;Levina;flash;Female;English;15000
44107;Levina;Issh;Female;English;15000
44108;Levyna;Issh;Female;English;29
44109;Lew;Shelter;Male;English;26000
44110;Lewanna;The moon;Female;Hebrew;72
44111;Lewi;United;Male;Hebrew;3000
44112;Lewis;Renowned fighter. Form of Louis.;Male;English;652000
44113;Lewy;Famous fighter;Male;German;2000
44114;Lex;Abbreviation of Alexander.;Male;English;99000
44115;Lexandra;Defender of mankind. Feminine of Alexander.;Female;English;634
44116;Lexann;Variant of Alexandra. Defender of mankind.;Female;English;71
44117;Lexann;Variant of Alexandra. Defender of mankind.;Male;English;71
44118;Lexie;Variant of Alexandra. Defender of mankind.;Female;English;24000
44119;Lexine;defender of man;Female;Greek;509
44120;Lexy;Defender of mankind. Variant of Alexander.;Female;Greek;14000
44121;Ley;Meadow;Female;English;31000
44122;Leya;lion;Female;Indian;5000
44123;Leya;Loyalty;Female;Spanish;5000
44124;Leyati;Miwok name meaning &quot, shaped like an abalone shell.&quot,;Male;Native;2
44125;Leyla;Born at night.;Female;Arabic;258000
44126;Leyla;Swahili and Muslim name meaning &quot,born at night.&quot,;Female;African;258000
44127;Leyman;From the valley;Male;English;2000
44128;Leyti;Shaped like an abalone shell (Miwok);Male;Native American;55
44129;Leza;Central African name meaning &quot,one who besets.&quot,;Female;African;3000
44130;Lezlie;Name of a prominent Scottish clan spelled to preserve original Scottish pronunciation.;Female;Scottish;3000
44131;Li;"Unisexual name meaning ""strength, beautiful""";Female;Chinese;438000
44132;Li;Unisexual name meaning &quot,strength, beautiful&quot,;Male;Chinese;438000
44133;Li Mei;beautiful plum blossom;Female;Chinese;448
44134;Li Ming;beautiful and bright;Female;Chinese;617
44135;Li Na;beautiful and graceful;Female;Chinese;2000
44136;Li Qin;beautiful stringed musical instrument;Female;Chinese;328
44137;Li Rong;beautiful Lotus;Female;Chinese;301
44138;Li Wei;beautiful rose;Female;Chinese;976
44139;Lia;bringer of good news;Female;Greek;174000
44140;Lia;bringer of good news;Female;Romanian;174000
44141;Lia;Is an abbreviation of names like Amalia: (hard working:industrious) and Rosalia: (Rose).;Female;Spanish;174000
44142;Lia;Is an abbreviation of names like Amalia: (hard working:industrious) and Rosalia: (Rose).;Male;Spanish;174000
44143;Liam;Form of William.;Male;Irish;162000
44144;Liam;helmeted;Male;Gaelic;162000
44145;Lian;"Unisexual name meaning ""the graceful willow"" or (female - ""daughter of the sun"")";Female;Chinese;32000
44146;Lian;Unisexual name meaning &quot,the graceful willow&quot,;Male;Chinese;32000
44147;Liana;Bond;Female;French;82000
44148;Liana;Youthful;Female;Spanish;82000
44149;Liane;Bond;Female;French;11000
44150;Liane;Daughter of the sun. Diminutive of Eliana.;Female;English;11000
44151;Liang;good;Male;Chinese;52000
44152;Lianna;Daughter of the sun. Diminutive of Eliana.;Female;English;8000
44153;Libby;Diminutive of Elizabeth.;Male;English;45000
44154;Libby;Variation of Elizabeth. My God is bountiful:God of plenty.;Female;English;45000
44155;Liberty;Free;Female;English;251000
44156;Libuse;myth name;Female;Czechoslovakian;532
44157;Lichas;myth name (Hercules' friend);Male;Greek;25
44158;Licia;Modern abbreviation of Alicia sweet:honest.;Female;English;7000
44159;Lidia;;Female;Spanish;135000
44160;Lidio;meaning unknown;Male;Greek;1000
44161;Lidmann;sailor;Male;Anglo;8
44162;Lidmann;Sailor;Male;Anglo-Saxon;8
44163;Lidoine;daughter of Cavalon;Female;Arthurian;23
44164;Lidoine;Daughter of Cavalon;Female;Arthurian Legend;23
44165;Liealia;Loyal;Female;French;2
44166;Lien;lotus;Female;Chinese;37000
44167;Lien;lotus;Female;Vietnamese;37000
44168;Liesbet;Devoted to God;Female;Hebrew;1000
44169;Liesheth;Devoted to God;Female;Hebrew;1
44170;Liesl;Variation of Elizabeth. My God is bountiful:God of plenty.;Female;English;3000
44171;Lieu;willow;Female;Vietnamese;10000
44172;Liezel;Abbreviation of Elizabeth My God is bountiful:God of plenty.;Female;German;6000
44173;Lifton;From tbe hillside town;Male;English;624
44174;Ligia;beautiful voice;Female;Greek;27000
44175;Ligia;beautiful voice;Female;Romanian;27000
44176;Liisa;consecrated to God;Female;Finnish;8000
44177;Liko;bud;Male;Hawaiian;3000
44178;Lil;Name of a saint;Female;Irish;167000
44179;Lila;Feminine of Lyle from the island. Variant of Delilah.;Female;English;52000
44180;Lilah;Feminine of Lyle from the island. Variant of Delilah.;Female;English;3000
44181;Lilah;Lily;Female;Hebrew;3000
44182;Lili;lily;Female;Gaelic;121000
44183;Lili;The flower lily is a symbol of innocence: purity and beauty.;Female;French;121000
44184;Lilia;form of Lilac, having a bluish color LUBMILLA;Female;Russian;140000
44185;Lilian;lily;Female;Romanian;86000
44186;Lilian;Variant of Lillian derived from the flower name Lily. Symbol of innocence: purity: beauty.;Female;English;86000
44187;Lilian;Variant of Lillian derived from the flower name Lily. Symbol of innocence: purity: beauty.;Male;English;86000
44188;Liliana;"""Purity, beauty.""";Female;Latin;137000
44189;Liliana;lily;Female;Italian;137000
44190;Liliane;Variant of Lillian derived from the flower name Lily. Symbol of innocence: purity: beauty.;Female;French;20000
44191;Lilianna;Gracious lily.;Female;Latin;2000
44192;Lilibet;Blend of Lily: (the flower: innocence: purity: beauty) and Elizabeth: (My God is bountiful:God of plenty.);Female;English;539
44193;Lilibeth;Blend of Lily: (the flower: innocence: purity: beauty) and Elizabeth: (My God is bountiful:God of plenty.);Female;English;9000
44194;Lilie;Lily;Female;Hebrew;3000
44195;Lilike;Lily;Female;Hungarian;99
44196;Lilis;lily;Female;Greek;10000
44197;Lilith;lily;Female;Hebrew;13000
44198;Lilium;"""The flower, innocence, purity, beauty.""";Female;Latin;2000
44199;Lillee;"""Loving,Caring,knows what they want in life,easy to talk too,and very good listeners""";Female;English;287
44200;Lilli;The flower lily is a symbol of innocence: purity and beauty.;Female;German;11000
44201;Lillian;Variant of Lillian derived from the flower name Lily. Symbol of innocence: purity: beauty.;Female;English;40000
44202;Lilliana;Purety and beauty. Alternate Spelling: Liliana.;Female;Spanish;3000
44203;Lillie;The flower lily is a symbol of innocence: purity and beauty.;Female;English;14000
44204;Lilly;The flower lily is a symbol of innocence: purity and beauty.;Female;English;171000
44205;Lillyana;"""Purity, beauty""";Female;Spanish;209
44206;Lilo;generous one;Female;Hawaiian;16000
44207;Liluye;Miwok name meaning &quot, singing chicken hawk that soars.&quot,;Female;Native;17
44208;Lily;Lily;Female;Hebrew;202000
44209;Lily;The flower lily is a symbol of innocence: purity and beauty.;Female;English;202000
44210;Lilyanna;Lily Flower;Female;Spanish;294
44211;Lilybell;Blend of Lily: (the flower: innocence: purity: beauty) and Elizabeth: (My God is bountiful:God of plenty.);Female;English;135
44212;Lilybeth;Blend of Lily: (the flower: innocence: purity: beauty) and Elizabeth: (My God is bountiful:God of plenty.);Female;English;517
44213;Lilybeth;Blend of Lily: (the flower: innocence: purity: beauty) and Elizabeth: (My God is bountiful:God of plenty.);Male;English;517
44214;Lin;beautiful jade, also a family name;Female;Chinese;252000
44215;Lin;Dwells by the torrent;Male;Anglo-Saxon;252000
44216;Lin;From the linden tree dell.;Male;English;252000
44217;Lin;Waterfall;Female;English;252000
44218;Lin Yao;beautiful Jade treasure;Female;Chinese;245
44219;Lina;Delicate;Female;Arabic;313000
44220;Lina;delicate, tender;Female;Arabic;313000
44221;Lina;Derived from ending of Carolina.;Female;English;313000
44222;Lina;light;Female;Romanian;313000
44223;Lina;pure;Female;Dutch;313000
44224;Lincoln;from the colony by the pool;Male;English;434000
44225;Lincoln;from the settlement by the pool;Male;Celtic;434000
44226;Lincoln;Lakeside colony. The name of an early Roman settlement in England.;Male;English;434000
44227;Lind;Lives by the linden tree;Male;English;27000
44228;Lind;Snake;Female;German;27000
44229;Linda;Lime tree: linden tree.;Female;English;811000
44230;Linda;Pretty;Female;Spanish;811000
44231;Linda;snake;Female;German;811000
44232;Linda;Snake: Lime tree: linden tree.;Female;German;811000
44233;Linda;Xhosa of S. Africa name meaning &quot,wait.&quot,;Female;African;811000
44234;Lindael;Lives by the linden tree valley;Male;English;18
44235;Lindberg;From the linden tree hill;Male;German;18000
44236;Lindberg;from the linden-tree hill;Male;German;18000
44237;Linddun;Lives by the linden tree;Male;English;0
44238;Lindeberg;From the linden tree hill;Male;German;2000
44239;Lindel;From the linden tree dell.;Male;English;455
44240;Lindell;Lives by the linden tree valley;Male;English;5000
44241;Lindell;lives by the linden-tree valley;Male;English;5000
44242;Linden;The linden tree.;Female;English;40000
44243;Lindi;Variant of Linda lime tree: linden tree: beautiful.;Female;English;5000
44244;Lindie;Snake;Female;German;2000
44245;Lindisfarne;From Lindisfarne;Male;English;778
44246;Lindiwe;Xhosa of S. African name meaning &quot,have waited.&quot,;Female;African;4000
44247;Lindleigh;From the linden tree meadow;Male;English;2
44248;Lindley;From the linden tree meadow;Male;English;12000
44249;Lindley;from the linden-tree meadow;Male;English;12000
